"","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","BBE","BBW","BRE","BRW","CBE","CBW","EUE","EUW","FRE","FRW","IJE","IJW","LOE","LOW","MAE","MAW","MME","MMW","POE","POW","RME","RMW","SCE","SCW","TXE","TXW","VIE","VIW"
"109","OTU_12817","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Clostridium",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112","OTU_12964","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Alcaligenes",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115","OTU_13063","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Kineosporiaceae","Quadrisphaera",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","OTU_13214","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Diaphorobacter",NA,0.04,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0
"118","OTU_13317","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Atopostipes",NA,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","OTU_13347","Bacteria","Chloroflexi","Anaerolineae","WCHB1-50","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120","OTU_13349","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Sphaerotilus",NA,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124","OTU_13472","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","alfI","alfI-B",NA,0,0,0,0.06,0,0.01,0,0.26,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127","OTU_13530","Bacteria","NC10","12-24","JH-WHS47","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129","OTU_13550","Bacteria","Planctomycetes","028H05-P-BN-P5","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138","OTU_13837","Bacteria","Cyanobacteria","Oscillatoriophycideae","Oscillatoriales","Phormidiaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140","OTU_13872","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Luna3","unclassified",NA,0,0.04,0,0.05,0,0.04,0,0.02,0,0.09,0,0.04,0,0.06,0,0.01,0,0.01,0,0.05,0,0.02,0,0,0,0,0,0
"141","OTU_13897","Bacteria","OP11","WCHB1-64","K2-4-19","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147","OTU_14167","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153","OTU_14313","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","alfI","alfI-A",NA,0,0,0,0.02,0,0.1,0,0.02,0,0,0,0,0.01,0.23,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0
"165","OTU_14602","Bacteria","Spirochaetes","Spirochaetes","Spirochaetales","Spirochaetaceae","za29",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167","OTU_14636","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","OTU_14640","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Providencia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","OTU_14670","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,0,0,0,0,0.79,0.01,0.16,0.03,0,0.01,0.07,0,0,0,0.22,0.06,0.07,0,0,0,0,0,0.02,0.01,0.02,0,0,0
"170","OTU_14680","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","BD2-13",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","OTU_14711","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Halobacillus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173","OTU_14747","Bacteria","WS6","SC72","WCHB1-15","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"175","OTU_14826","Bacteria","Spirochaetes","Leptospirae","Leptospirales","Leptospiraceae","Leptonema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176","OTU_14892","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.03,0.03
"180","OTU_14939","Bacteria","Proteobacteria","Epsilonproteobacteria","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181","OTU_14941","Bacteria","Proteobacteria","Zetaproteobacteria","Mariprofundales","Mariprofundaceae","Mariprofundus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186","OTU_15131","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Candidatus_Endobugula",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187","OTU_15159","Bacteria","Chloroflexi","Anaerolineae","envOPS12","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188","OTU_15173","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","ZA3409c","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","OTU_15227","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Planktotalea",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192","OTU_15249","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
"194","OTU_15263","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"195","OTU_15268","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Wenxinia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
"201","OTU_15599","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Pseudoburkholderia",NA,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
"204","OTU_15725","Bacteria","Spirochaetes","Spirochaetes","Spirochaetales","Spirochaetaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205","OTU_15729","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","OTU_15746","Bacteria","Bacteroidetes","At12OctB3","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208","OTU_15836","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","Cystobacter",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","OTU_15915","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae","unclassified",NA,0.03,0,0,0,0.93,0.01,0.02,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0
"212","OTU_15916","Bacteria","Elusimicrobia","OP2","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","OTU_15948","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217","OTU_16120","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"220","OTU_16236","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Catellatospora",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222","OTU_16251","Bacteria","Proteobacteria","Alphaproteobacteria","RF32","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223","OTU_16272","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","alfIV","alfIV-A",NA,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","OTU_16327","Bacteria","TM7","MJK10","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235","OTU_16605","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","betVI","unclassified",NA,0,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
"236","OTU_16626","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240","OTU_16720","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","unclassified",NA,0,0,0,0.01,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0
"241","OTU_16781","Bacteria","Lentisphaerae","Lentisphaeria","Z20","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243","OTU_16806","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum",NA,0,0,0,0,0.05,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"245","OTU_16841","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus",NA,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246","OTU_16877","Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Thermoactinomyces",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250","OTU_17006","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Cryptoprodotis",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254","OTU_17207","Bacteria","Firmicutes","Clostridia","Clostridiales","Acidaminobacteraceae","NP25",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256","OTU_17233","Bacteria","Actinobacteria","Nitriliruptoria","Nitriliruptorales","Nitriliruptoraceae","Nitriliruptor",NA,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257","OTU_17266","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.01,0,0,0,0,0,0,0,0,0.03,0
"258","OTU_17290","Bacteria","SAR406","AB16","Arctic96B-7","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260","OTU_17358","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Antarctobacter",NA,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261","OTU_17389","Bacteria","Planctomycetes","OM190","agg27","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","OTU_17512","Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","Victivallaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265","OTU_17587","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Thiomicrospira",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","OTU_17680","Bacteria","Bacteroidetes","Saprospirae","Saprospirales","Chitinophagaceae","Ferruginibacter",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
"271","OTU_17718","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Micrococcus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272","OTU_17765","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","OM60","Haliea",NA,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273","OTU_17769","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cyclobacteriaceae","unclassified",NA,0,0.01,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0.01,0,0
"276","OTU_17858","Bacteria","Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified",NA,2.92,0.1,0.06,0.23,2.06,0.69,0.03,0.31,0.08,0.02,0.24,0.03,0.16,0.25,0,0.22,0.01,0.07,0.91,0.06,1.06,0.02,5.2,0.85,0.01,0.05,0.3,0.2
"279","OTU_17940","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinospicaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286","OTU_18189","Bacteria","AC1","HDBW-WB69","unclassified","unclassified","unclassified",NA,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287","OTU_18199","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Agrococcus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288","OTU_18282","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Wandonia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291","OTU_18364","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","Desulfarculus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293","OTU_18445","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","betI","betI-B",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0
"296","OTU_18530","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Rhodoplanes",NA,0,0,0,0,0,0,0.02,0.33,0,0,0,0,0,0.01,0,0.02,0,0.01,0.01,0,0,0,0.03,0.01,0,0,0.01,0
"297","OTU_18618","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","gamV","gamV-A",NA,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0.07,0,0,0,0,0,0
"298","OTU_18631","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299","OTU_18652","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae","Marinoscillum",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"309","OTU_19375","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
"312","OTU_19439","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","wb1_P06","unclassified",NA,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0,0
"313","OTU_19540","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"316","OTU_19635","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae","Fulvivirga",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"317","OTU_19653","Bacteria","Proteobacteria","Betaproteobacteria","MKC10","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"319","OTU_19754","Bacteria","Chloroflexi","Dehalococcoidetes","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331","OTU_20637","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Rahnella",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342","OTU_21030","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA,0,0,0,0,0,0.01,0.02,0.07,0.03,0,0,0,0,0,0.07,0.02,0.12,0,0.04,0,0.01,0,0.02,0.01,0,0,0,0
"352","OTU_21456","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Microthrixaceae","unclassified",NA,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0
"354","OTU_21500","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","gamII","gamII-A",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355","OTU_21516","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","magnetite-containing",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365","OTU_21945","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
"366","OTU_21977","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales","Elusimicrobiaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","OTU_22149","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372","OTU_22150","Bacteria","SAR406","AB16","ZA3648c","5bav_B4","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","OTU_22209","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","unclassified",NA,0,0,0,0,0.81,0.01,0,0.05,0,0,0,0,0,0,0.03,0.02,0,0,0,0,0,0,0.05,0,0,0,0,0.01
"374","OTU_22240","Bacteria","Tenericutes","unclassified","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","OTU_22298","Bacteria","Firmicutes","Clostridia","OPB54","unclassified","unclassified",NA,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","OTU_22306","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Ahrensia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0
"398","OTU_23609","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Nereida",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02
"410","OTU_24315","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Dok59",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"416","OTU_25034","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cyclobacteriaceae","Algoriphagus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425","OTU_25880","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Enterobacter",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426","OTU_25934","Bacteria","Acidobacteria","Solibacteres","Solibacterales","Bryobacteraceae","Bryobacter",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428","OTU_26016","Bacteria","Cyanobacteria","Synechococcophycideae","Synechococcales","Synechococcaceae","unclassified",NA,0,0.01,0.2,0.04,0,0,0,0,0.05,0,0.14,0,0,0,0,0,0.07,0.01,0.02,0.02,0,0,0,0,0,0,0,0
"429","OTU_26127","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Azovibrio",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","OTU_26264","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Reinekea",NA,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
"431","OTU_26265","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella",NA,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434","OTU_26508","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Neptunomonas",NA,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","OTU_26720","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","unclassified","unclassified",NA,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441","OTU_26826","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Anaerovibrio",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447","OTU_27095","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452","OTU_27494","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Ralstonia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464","OTU_28569","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Propionigenium",NA,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470","OTU_28802","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Allobaculum",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471","OTU_28807","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Afipia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476","OTU_29108","Bacteria","Actinobacteria","Thermoleophilia","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477","OTU_29125","Bacteria","OP3","koll11","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479","OTU_29201","Bacteria","Chloroflexi","C0119","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480","OTU_29213","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Kineosporiaceae","Kineosporia",NA,0,0.01,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
