"","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","BBE","BBW","BRE","BRW","CBE","CBW","EUE","EUW","FRE","FRW","IJE","IJW","LOE","LOW","MAE","MAW","MME","MMW","POE","POW","RME","RMW","SCE","SCW","TXE","TXW","VIE","VIW"
"4247","OTU_29379","Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4248","OTU_29397","Bacteria","GN02","GKS2-174","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4251","OTU_29403","Bacteria","Verrucomicrobia","Spartobacteria","Spartobacteriales","Spartobacteriaceae","CandidatusXiphinematobacter","verI-B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4252","OTU_29409","Bacteria","Acidobacteria","Solibacteres","JH-WHS99","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4253","OTU_29411","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4254","OTU_29419","Bacteria","OP3","PBS-25","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4255","OTU_29422","Bacteria","Proteobacteria","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4256","OTU_29425","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","RB40","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4257","OTU_29427","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4258","OTU_29435","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4259","OTU_29439","Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","DA101","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4261","OTU_29440","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4262","OTU_29441","Bacteria","Actinobacteria","Actinobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4264","OTU_29460","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4265","OTU_29462","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4266","OTU_29467","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","koll13","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4267","OTU_29468","Bacteria","Proteobacteria","Deltaproteobacteria","Spirobacillales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4269","OTU_29470","Bacteria","Proteobacteria","Betaproteobacteria","SBla14","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4270","OTU_29471","Bacteria","OD1","SM2F11","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4271","OTU_29478","Bacteria","Verrucomicrobia","Opitutae","Opitutales","Opitutaceae","Opitutus","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
"4272","OTU_29479","Bacteria","OD1","ZB2","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4274","OTU_29481","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4275","OTU_29487","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4276","OTU_29488","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4278","OTU_29492","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4279","OTU_29499","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","211ds20","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4282","OTU_29500","Bacteria","unclassified","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4283","OTU_29524","Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","Parachlamydiaceae","Neochlamydia","hartmannellae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4284","OTU_29527","Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4286","OTU_29535","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4288","OTU_29557","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Prauserella","rugosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4290","OTU_29560","Bacteria","Proteobacteria","Deltaproteobacteria","MIZ46","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4291","OTU_29564","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4292","OTU_29571","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4293","OTU_29574","Bacteria","Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4295","OTU_29580","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4296","OTU_29584","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4297","OTU_29588","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Ignatzschineria","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4301","OTU_29609","Bacteria","Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4303","OTU_29612","Bacteria","Proteobacteria","Deltaproteobacteria","Spirobacillales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4304","OTU_29617","Bacteria","WS6","B142","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4306","OTU_29624","Bacteria","Cyanobacteria","4C0d-2","MLE1-12","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4307","OTU_29628","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Nevskia","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4309","OTU_29630","Bacteria","Actinobacteria","Actinobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4310","OTU_29632","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4311","OTU_29636","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","unclassified",0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4312","OTU_29637","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4314","OTU_29640","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4315","OTU_29641","Bacteria","TM7","TM7-1","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4316","OTU_29645","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4317","OTU_29646","Bacteria","Actinobacteria","MB-A2-108","0319-7L14","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4318","OTU_29649","Bacteria","Acidobacteria","Acidobacteria-6","CCU21","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4320","OTU_29650","Bacteria","Actinobacteria","MB-A2-108","0319-7L14","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4321","OTU_29652","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","unclassified","unclassified",0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4322","OTU_29654","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4323","OTU_29656","Bacteria","Spirochaetes","Spirochaetes","Spirochaetales","Spirochaetaceae","Treponema","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4324","OTU_29658","Bacteria","Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4325","OTU_29666","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","ximonensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4326","OTU_29669","Bacteria","Acidobacteria","iii1-8","DS-18","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4328","OTU_29675","Bacteria","TM7","TM7-1","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4329","OTU_29679","Bacteria","Fibrobacteres","Fibrobacteria","258ds10","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4331","OTU_29685","Bacteria","Spirochaetes","Spirochaetes","Spirochaetales","Spirochaetaceae","Treponema","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4334","OTU_29700","Bacteria","Elusimicrobia","Elusimicrobia","MVP-88","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4335","OTU_29702","Bacteria","Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4336","OTU_29703","Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","Parachlamydiaceae","Neochlamydia","hartmannellae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4337","OTU_29707","Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","bacV","unclassified","unclassified",0,0,0,0,0,0,0,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4338","OTU_29708","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","unclassified","unclassified",0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4340","OTU_29719","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4341","OTU_29720","Bacteria","TM6","SJA-4","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4342","OTU_29723","Bacteria","Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4343","OTU_29724","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Rugosimonospora","acidiphila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4344","OTU_29727","Bacteria","Actinobacteria","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4345","OTU_29730","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4346","OTU_29736","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4347","OTU_29738","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4349","OTU_29740","Bacteria","Acidobacteria","iii1-8","32-20","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4350","OTU_29742","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Conexibacteraceae","Conexibacter","unclassified",0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4351","OTU_29748","Bacteria","WPS-2","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4353","OTU_29753","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Koribacteraceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4354","OTU_29756","Bacteria","Acidobacteria","OS-K","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4356","OTU_29763","Bacteria","TM6","SJA-4","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4357","OTU_29764","Bacteria","Proteobacteria","Betaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4359","OTU_29770","Bacteria","Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4361","OTU_29781","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4362","OTU_29782","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4363","OTU_29788","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4364","OTU_29789","Bacteria","Cyanobacteria","4C0d-2","MLE1-12","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4366","OTU_29791","Bacteria","Cyanobacteria","4C0d-2","MLE1-12","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4367","OTU_29796","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4368","OTU_29797","Bacteria","Elusimicrobia","Elusimicrobia","FAC88","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4370","OTU_29804","Bacteria","Gemmatimonadetes","Gemmatimonadetes","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4371","OTU_29809","Bacteria","unclassified","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4372","OTU_29814","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Starkeya","novella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4373","OTU_29826","Bacteria","Chloroflexi","Gitt-GS-136","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4375","OTU_29837","Bacteria","Proteobacteria","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4376","OTU_29841","Bacteria","TM7","SC3","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4377","OTU_29846","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4378","OTU_29848","Bacteria","Bacteroidetes","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4379","OTU_29849","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4381","OTU_29872","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4382","OTU_29873","Bacteria","WPS-2","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4383","OTU_29876","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4384","OTU_29879","Bacteria","Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4385","OTU_29880","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","bacVI","bacVI-B","Pedo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4386","OTU_29890","Bacteria","Proteobacteria","Betaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4387","OTU_29891","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Cellvibrio","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4390","OTU_29904","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4391","OTU_29907","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Clostridium","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4393","OTU_29910","Bacteria","Elusimicrobia","Elusimicrobia","Elusimicrobiales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4394","OTU_29915","Bacteria","TM7","TM7-1","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4396","OTU_29921","Bacteria","Proteobacteria","Betaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4397","OTU_29922","Bacteria","TM6","SJA-4","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4398","OTU_29923","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4399","OTU_29925","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4401","OTU_29931","Bacteria","Bacteroidetes","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4402","OTU_29933","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4403","OTU_29937","Bacteria","unclassified","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4404","OTU_29940","Bacteria","OD1","ZB2","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4405","OTU_29944","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4406","OTU_29948","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","RB40","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4407","OTU_29952","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
